Month,DayOfWeek,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,ArrDelay,DepDelay,Dest,Distance,Cancelled,CancellationCode,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
January,Thursday,1440,,1655,WN,,,PHX,370,True,Carrier,,,,,
January,Thursday,905,,1025,WN,,,SFO,337,True,National Air System,,,,,
January,Thursday,1430,,1550,WN,,,SFO,337,True,Carrier,,,,,
January,Thursday,1245,,1405,WN,,,SFO,337,True,National Air System,,,,,
January,Thursday,1455,,1600,WN,,,SJC,308,True,Carrier,,,,,
January,Thursday,1330,,1450,WN,,,MDW,405,True,Carrier,,,,,
January,Thursday,905,,1000,WN,,,STL,237,True,Carrier,,,,,
January,Thursday,850,,1135,WN,,,BWI,611,True,Carrier,,,,,
January,Thursday,1415,,1700,WN,,,HOU,937,True,Carrier,,,,,
January,Thursday,1150,,1435,WN,,,IAD,577,True,Carrier,,,,,
January,Thursday,2005,,2205,WN,,,LAS,1521,True,National Air System,,,,,
January,Thursday,1500,,1700,WN,,,LAS,1521,True,Carrier,,,,,
January,Thursday,1145,,1310,WN,,,MCI,405,True,Carrier,,,,,
January,Thursday,645,,940,WN,,,PHX,1444,True,Carrier,,,,,
January,Thursday,620,,840,WN,,,PIT,402,True,Carrier,,,,,
January,Thursday,1555,,1700,WN,,,STL,251,True,Carrier,,,,,
January,Thursday,620,,950,WN,,,TPA,997,True,Carrier,,,,,
January,Thursday,1445,,1620,WN,,,BWI,377,True,Carrier,,,,,
January,Thursday,930,,1035,WN,,,BUR,325,True,Carrier,,,,,
January,Thursday,1220,,1325,WN,,,BUR,325,True,Carrier,,,,,
January,Thursday,2050,,2205,WN,,,ONT,361,True,Carrier,,,,,
January,Thursday,2010,,2130,WN,,,SMF,389,True,Carrier,,,,,
January,Thursday,1840,,2025,WN,,,OAK,543,True,Carrier,,,,,
January,Thursday,705,,950,WN,,,SLC,630,True,Carrier,,,,,
January,Thursday,950,,1050,WN,,,ABQ,328,True,National Air System,,,,,
January,Thursday,1240,,1245,WN,,,LAS,256,True,Carrier,,,,,
January,Thursday,1205,,1230,WN,,,LAX,370,True,Carrier,,,,,
January,Thursday,1645,,1700,WN,,,LAX,370,True,Carrier,,,,,
January,Thursday,1920,,2340,WN,,,MDW,1444,True,National Air System,,,,,
January,Thursday,1455,,1500,WN,,,SAN,304,True,National Air System,,,,,
January,Thursday,900,,935,WN,,,MDW,402,True,Carrier,,,,,
January,Thursday,1640,,1750,WN,,,LAS,258,True,Weather,,,,,
January,Thursday,1235,,1445,WN,,,PHX,304,True,National Air System,,,,,
January,Thursday,1305,,1425,WN,,,SJC,417,True,National Air System,,,,,
January,Thursday,1050,,1220,WN,,,LAX,337,True,National Air System,,,,,
January,Thursday,1615,,1740,WN,,,LAX,337,True,Carrier,,,,,
January,Thursday,710,,840,WN,,,LAX,337,True,National Air System,,,,,
January,Thursday,1425,,1535,WN,,,LAX,308,True,Carrier,,,,,
January,Thursday,1125,,1240,WN,,,SAN,417,True,National Air System,,,,,
January,Thursday,1010,,1110,WN,,,LAX,590,True,Carrier,,,,,
January,Thursday,840,,945,WN,,,PDX,630,True,Carrier,,,,,
January,Thursday,1645,,1815,WN,,,PDX,479,True,Carrier,,,,,
January,Thursday,835,,1125,WN,,,PHX,647,True,Carrier,,,,,
January,Thursday,1310,,1455,WN,,,DAL,546,True,Carrier,,,,,
January,Thursday,1025,,1125,WN,,,MDW,251,True,Carrier,,,,,
January,Thursday,1020,,1205,WN,,,MDW,997,True,Carrier,,,,,
January,Friday,1225,,1335,WN,,,OAK,325,True,Carrier,,,,,
January,Friday,1345,,1450,WN,,,SJC,296,True,Carrier,,,,,
January,Friday,1635,,1920,WN,,,HOU,1246,True,Carrier,,,,,
January,Friday,935,,1035,WN,,,ISP,220,True,Weather,,,,,
January,Friday,615,,710,WN,,,HOU,239,True,Carrier,,,,,
January,Friday,1945,,2215,WN,,,MDW,937,True,Carrier,,,,,
January,Friday,1030,,1140,WN,,,BWI,220,True,Weather,,,,,
January,Friday,1300,,1550,WN,,,MCO,972,True,Weather,,,,,
January,Friday,1105,,1230,WN,,,MDW,765,True,Weather,,,,,
January,Friday,1230,,1530,WN,,,PBI,1052,True,Weather,,,,,
January,Friday,1140,,1440,WN,,,TPA,1034,True,Weather,,,,,
January,Friday,1815,,2335,WN,,,MDW,1521,True,Carrier,,,,,
January,Friday,1625,,2215,WN,,,MDW,1750,True,Carrier,,,,,
January,Friday,1600,,1715,WN,,,OAK,337,True,Carrier,,,,,
January,Friday,905,,1025,WN,,,SFO,337,True,National Air System,,,,,
January,Friday,655,,810,WN,,,LAS,1140,True,Carrier,,,,,
January,Friday,1100,,1330,WN,,,ISP,972,True,Weather,,,,,
January,Friday,1705,,1855,WN,,,MDW,989,True,Carrier,,,,,
January,Friday,1950,,2235,WN,,,BWI,611,True,Carrier,,,,,
January,Friday,610,,855,WN,,,HOU,937,True,Carrier,,,,,
January,Friday,1245,,1555,WN,,,ISP,765,True,Weather,,,,,
January,Friday,2005,,2205,WN,,,LAS,1521,True,Carrier,,,,,
January,Friday,630,,855,WN,,,SAN,1728,True,Weather,,,,,
January,Friday,1110,,1215,WN,,,STL,251,True,Carrier,,,,,
January,Friday,1730,,1845,WN,,,LAX,337,True,Carrier,,,,,
January,Friday,1145,,1425,WN,,,ISP,1052,True,Weather,,,,,
January,Friday,1310,,1550,WN,,,MCO,861,True,Carrier,,,,,
January,Friday,1730,,1850,WN,,,BWI,328,True,Carrier,,,,,
January,Friday,1130,,1245,WN,,,PHL,238,True,Carrier,,,,,
January,Friday,1050,,1220,WN,,,LAX,337,True,National Air System,,,,,
January,Friday,1105,,1205,WN,,,BUR,296,True,Carrier,,,,,
January,Friday,1515,,1625,WN,,,LAX,308,True,Carrier,,,,,
January,Friday,1235,,1335,WN,,,MDW,251,True,Carrier,,,,,
January,Friday,1130,,1400,WN,,,ISP,1034,True,Weather,,,,,
January,Saturday,1750,,1905,WN,,,OAK,325,True,Carrier,,,,,
January,Saturday,1040,,1155,WN,,,SMF,358,True,Carrier,,,,,
January,Saturday,845,,955,WN,,,MDW,611,True,Carrier,,,,,
January,Saturday,915,,1020,WN,,,BUR,223,True,Carrier,,,,,
January,Saturday,1850,,2055,WN,,,PHX,256,True,Carrier,,,,,
January,Saturday,2050,,2150,WN,,,SAN,258,True,Weather,,,,,
January,Saturday,1905,,2005,WN,,,SAN,258,True,Weather,,,,,
January,Saturday,1740,,1840,WN,,,SAN,258,True,Weather,,,,,
January,Saturday,1800,,1915,WN,,,OAK,337,True,Carrier,,,,,
January,Saturday,655,,940,WN,,,HOU,937,True,Carrier,,,,,
January,Saturday,700,,900,WN,,,LAS,1521,True,Carrier,,,,,
January,Saturday,1125,,1250,WN,,,LAS,407,True,Carrier,,,,,
January,Saturday,1930,,2050,WN,,,LAX,337,True,Carrier,,,,,
January,Saturday,1425,,2025,WN,,,MDW,1844,True,Carrier,,,,,
January,Saturday,1805,,1930,WN,,,SAN,446,True,Weather,,,,,
January,Saturday,1700,,1825,WN,,,SAN,446,True,Carrier,,,,,
January,Saturday,2010,,2135,WN,,,SAN,446,True,Weather,,,,,
January,Saturday,2045,,2050,WN,,,SAN,304,True,Weather,,,,,
January,Saturday,2030,,2140,WN,,,LAS,258,True,Weather,,,,,
January,Saturday,1900,,2010,WN,,,LAS,258,True,Weather,,,,,
January,Saturday,1845,,2345,WN,,,MCI,1333,True,Weather,,,,,
January,Saturday,2010,,2140,WN,,,OAK,446,True,Weather,,,,,
January,Saturday,1925,,2055,WN,,,OAK,446,True,Weather,,,,,
January,Saturday,1800,,2010,WN,,,PHX,304,True,Carrier,,,,,
January,Saturday,1910,,2050,WN,,,SFO,447,True,Weather,,,,,
January,Saturday,1930,,2105,WN,,,SMF,480,True,Weather,,,,,
January,Saturday,2110,,2320,WN,,,TUS,367,True,Weather,,,,,
January,Saturday,1925,,2055,WN,,,SAN,447,True,Weather,,,,,
January,Saturday,1805,,1925,WN,,,SAN,417,True,Weather,,,,,
January,Saturday,2005,,2120,WN,,,SAN,417,True,Weather,,,,,
January,Saturday,1800,,1925,WN,,,SAN,480,True,Weather,,,,,
January,Saturday,1920,,2045,WN,,,SAN,480,True,Weather,,,,,
January,Saturday,1040,,1205,WN,,,SNA,404,True,Carrier,,,,,
January,Saturday,1230,,1355,WN,,,OAK,371,True,Carrier,,,,,
January,Sunday,1730,,1830,WN,,,HOU,239,True,Carrier,,,,,
January,Sunday,1630,,1725,WN,,,DAL,239,True,Carrier,,,,,
January,Sunday,800,,955,WN,,,PHX,1020,True,Carrier,,,,,
January,Sunday,1430,,1545,WN,,,OAK,337,True,Carrier,,,,,
January,Sunday,615,,730,WN,,,LAS,1140,True,Carrier,,,,,
January,Sunday,1300,,1415,WN,,,LAX,337,True,Carrier,,,,,
January,Sunday,815,,815,WN,,,LAS,256,True,Carrier,,,,,
January,Sunday,710,,820,WN,,,LAS,258,True,Weather,,,,,
January,Sunday,855,,1025,WN,,,OAK,446,True,Weather,,,,,
January,Sunday,635,,805,WN,,,SFO,447,True,Weather,,,,,
January,Sunday,955,,1115,WN,,,SJC,417,True,Weather,,,,,
January,Sunday,745,,925,WN,,,SMF,480,True,Weather,,,,,
January,Monday,650,,805,WN,,,BWI,283,True,Weather,,,,,
January,Monday,630,,805,WN,,,MDW,777,True,Weather,,,,,
January,Monday,1530,,1630,WN,,,HOU,239,True,Weather,,,,,
January,Monday,1255,,1355,WN,,,SAT,248,True,Weather,,,,,
January,Monday,1400,,1455,WN,,,DAL,239,True,Weather,,,,,
January,Monday,635,,945,WN,,,FLL,1093,True,Weather,,,,,
January,Monday,635,,925,WN,,,MCO,972,True,Weather,,,,,
January,Monday,710,,1025,WN,,,RSW,1101,True,Weather,,,,,
January,Monday,725,,1025,WN,,,TPA,1034,True,Weather,,,,,
January,Monday,1745,,2315,WN,,,MDW,1521,True,Carrier,,,,,
January,Monday,2205,,2335,WN,,,OAK,407,True,Carrier,,,,,
January,Monday,1630,,1755,WN,,,SFO,337,True,Carrier,,,,,
January,Monday,715,,1000,WN,,,MHT,1142,True,Carrier,,,,,
January,Monday,1035,,1320,WN,,,BWI,611,True,Carrier,,,,,
January,Monday,1705,,1905,WN,,,LAS,1521,True,Carrier,,,,,
January,Monday,1940,,2205,WN,,,SAN,1728,True,Carrier,,,,,
January,Monday,710,,1035,WN,,,MCO,1142,True,Weather,,,,,
January,Monday,635,,805,WN,,,PHL,290,True,Weather,,,,,
January,Monday,735,,1105,WN,,,TPA,1204,True,Weather,,,,,
January,Monday,1915,,2035,WN,,,LAS,407,True,Carrier,,,,,
January,Monday,730,,850,WN,,,BWI,328,True,Weather,,,,,
January,Monday,640,,820,WN,,,MDW,842,True,Weather,,,,,
January,Monday,730,,850,WN,,,PHL,238,True,Weather,,,,,
January,Monday,645,,1000,WN,,,TPA,1137,True,Weather,,,,,
January,Monday,1635,,2220,WN,,,MDW,1728,True,Carrier,,,,,
January,Monday,1415,,1510,WN,,,DAL,248,True,Weather,,,,,
January,Monday,1820,,1950,WN,,,LAX,337,True,Carrier,,,,,
January,Tuesday,945,,1050,WN,,,SJC,296,True,Weather,,,,,
January,Tuesday,815,,930,WN,,,SMF,358,True,Weather,,,,,
January,Tuesday,1715,,1930,WN,,,MCO,802,True,Carrier,,,,,
January,Tuesday,1400,,1455,WN,,,DAL,239,True,Carrier,,,,,
January,Tuesday,1820,,2035,WN,,,OAK,1642,True,Carrier,,,,,
January,Tuesday,1020,,1010,WN,,,MDW,162,True,Carrier,,,,,
January,Tuesday,1410,,1515,WN,,,LAX,236,True,Carrier,,,,,
January,Tuesday,910,,1440,WN,,,MDW,1521,True,Carrier,,,,,
January,Tuesday,2115,,2315,WN,,,PHX,256,True,Carrier,,,,,
January,Tuesday,635,,755,WN,,,SJC,386,True,Weather,,,,,
January,Tuesday,2140,,2305,WN,,,SMF,397,True,National Air System,,,,,
January,Tuesday,1910,,10,WN,,,HOU,1390,True,Carrier,,,,,
January,Tuesday,1540,,1645,WN,,,LAS,236,True,Carrier,,,,,
January,Tuesday,1400,,1515,WN,,,OAK,337,True,Carrier,,,,,
January,Tuesday,1500,,1615,WN,,,OAK,337,True,National Air System,,,,,
January,Tuesday,1440,,1655,WN,,,PHX,370,True,Carrier,,,,,
January,Tuesday,1235,,1400,WN,,,SFO,337,True,National Air System,,,,,
January,Tuesday,910,,1035,WN,,,SFO,337,True,Weather,,,,,
January,Tuesday,620,,725,WN,,,SJC,308,True,Weather,,,,,
January,Tuesday,1800,,1940,WN,,,DEN,895,True,Weather,,,,,
January,Tuesday,1545,,1745,WN,,,LAS,1521,True,Carrier,,,,,
January,Tuesday,1500,,1615,WN,,,LAX,337,True,Carrier,,,,,
January,Tuesday,1730,,1845,WN,,,LAX,337,True,Carrier,,,,,
January,Tuesday,1300,,1415,WN,,,LAX,337,True,Carrier,,,,,
January,Tuesday,1815,,1940,WN,,,SAN,446,True,National Air System,,,,,
January,Tuesday,1600,,1725,WN,,,SAN,446,True,National Air System,,,,,
January,Tuesday,610,,720,WN,,,SJC,333,True,Weather,,,,,
January,Tuesday,1025,,1145,WN,,,SMF,389,True,Weather,,,,,
January,Tuesday,1125,,1305,WN,,,OAK,543,True,Weather,,,,,
January,Tuesday,2050,,2055,WN,,,LAS,256,True,Carrier,,,,,
January,Tuesday,1420,,1615,WN,,,PDX,1009,True,Weather,,,,,
January,Tuesday,1155,,1205,WN,,,SAN,304,True,Weather,,,,,
January,Tuesday,1350,,1525,WN,,,SLC,507,True,Weather,,,,,
January,Tuesday,1620,,1725,WN,,,MDW,632,True,Weather,,,,,
January,Tuesday,2005,,2115,WN,,,LAS,258,True,National Air System,,,,,
January,Tuesday,950,,1100,WN,,,LAS,258,True,Weather,,,,,
January,Tuesday,1620,,1750,WN,,,OAK,446,True,National Air System,,,,,
January,Tuesday,1230,,1400,WN,,,SFO,447,True,Weather,,,,,
January,Tuesday,1140,,1305,WN,,,SJC,417,True,National Air System,,,,,
January,Tuesday,1100,,1230,WN,,,LAX,337,True,Weather,,,,,
January,Tuesday,1425,,1555,WN,,,LAX,337,True,National Air System,,,,,
January,Tuesday,1430,,1555,WN,,,SAN,447,True,National Air System,,,,,
January,Tuesday,825,,925,WN,,,BUR,296,True,Weather,,,,,
January,Tuesday,740,,850,WN,,,LAX,308,True,Weather,,,,,
January,Tuesday,850,,1005,WN,,,LAX,308,True,Weather,,,,,
January,Tuesday,1325,,1435,WN,,,LAX,308,True,National Air System,,,,,
January,Tuesday,630,,740,WN,,,ONT,333,True,Weather,,,,,
January,Tuesday,820,,935,WN,,,SAN,417,True,Weather,,,,,
January,Tuesday,1115,,1230,WN,,,SNA,342,True,Weather,,,,,
January,Tuesday,1040,,1150,WN,,,BUR,358,True,Weather,,,,,
January,Tuesday,1035,,1150,WN,,,ONT,389,True,Weather,,,,,
January,Tuesday,2050,,2335,WN,,,PHX,647,True,National Air System,,,,,
January,Tuesday,825,,940,WN,,,SJC,342,True,Weather,,,,,
January,Tuesday,1440,,1650,WN,,,CMH,829,True,Carrier,,,,,
January,Wednesday,2125,,2220,WN,,,HRL,276,True,Weather,,,,,
January,Wednesday,850,,950,WN,,,MSY,303,True,Carrier,,,,,
January,Wednesday,1840,,5,WN,,,MDW,1521,True,Carrier,,,,,
January,Wednesday,1705,,1905,WN,,,LAS,1521,True,Carrier,,,,,
January,Wednesday,800,,1045,WN,,,OAK,1844,True,Carrier,,,,,
January,Wednesday,1315,,1645,WN,,,TPA,997,True,Carrier,,,,,
January,Wednesday,1010,,1120,WN,,,HOU,303,True,Carrier,,,,,
January,Wednesday,700,,1305,WN,,,MDW,1844,True,Carrier,,,,,
January,Wednesday,1210,,1330,WN,,,SAN,446,True,Carrier,,,,,
January,Wednesday,905,,1010,WN,,,OAK,646,True,Carrier,,,,,
January,Wednesday,1350,,1525,WN,,,SLC,507,True,Carrier,,,,,
January,Wednesday,1355,,1605,WN,,,PHX,304,True,Carrier,,,,,
January,Wednesday,1045,,1145,WN,,,OAK,588,True,Carrier,,,,,
January,Wednesday,1310,,1450,WN,,,MDW,997,True,Carrier,,,,,
January,Thursday,710,,825,WN,,,PHX,328,True,Carrier,,,,,
January,Thursday,925,,1030,WN,,,DAL,324,True,Carrier,,,,,
January,Thursday,745,,855,WN,,,AMA,324,True,Carrier,,,,,
January,Thursday,1300,,1400,WN,,,HOU,239,True,Carrier,,,,,
January,Thursday,1330,,1425,WN,,,DAL,239,True,Carrier,,,,,
January,Thursday,920,,1020,WN,,,HRL,276,True,Weather,,,,,
January,Thursday,1005,,1200,WN,,,STL,687,True,Carrier,,,,,
January,Thursday,630,,730,WN,,,HOU,276,True,Weather,,,,,
January,Thursday,1040,,1140,WN,,,HOU,276,True,Weather,,,,,
January,Thursday,1830,,1935,WN,,,LAX,236,True,Carrier,,,,,
January,Thursday,2040,,2240,WN,,,PHX,256,True,Carrier,,,,,
January,Thursday,1215,,1425,WN,,,PHX,256,True,Carrier,,,,,
January,Thursday,2040,,2145,WN,,,LAS,236,True,Carrier,,,,,
January,Thursday,2000,,2115,WN,,,OAK,337,True,Carrier,,,,,
January,Thursday,1350,,1605,WN,,,PHX,370,True,Carrier,,,,,
January,Thursday,1135,,1240,WN,,,SJC,308,True,Carrier,,,,,
January,Thursday,1325,,1445,WN,,,MDW,405,True,Carrier,,,,,
January,Thursday,725,,915,WN,,,MDW,989,True,Carrier,,,,,
January,Thursday,1900,,2015,WN,,,LAX,337,True,Carrier,,,,,
January,Thursday,1210,,1330,WN,,,SAN,446,True,Carrier,,,,,
January,Thursday,2055,,2220,WN,,,SAN,446,True,Carrier,,,,,
January,Thursday,915,,1035,WN,,,PIT,267,True,Carrier,,,,,
January,Thursday,1220,,1325,WN,,,ABQ,328,True,Carrier,,,,,
January,Thursday,1455,,1500,WN,,,LAS,256,True,Carrier,,,,,
January,Thursday,1055,,1205,WN,,,PHL,267,True,Carrier,,,,,
January,Thursday,855,,1025,WN,,,OAK,446,True,Carrier,,,,,
January,Thursday,2045,,2215,WN,,,OAK,446,True,Carrier,,,,,
January,Thursday,1325,,1435,WN,,,LAX,308,True,Carrier,,,,,
January,Thursday,1220,,1430,WN,,,HOU,687,True,Carrier,,,,,
January,Friday,1930,,2025,WN,,,DAL,239,True,Carrier,,,,,
January,Sunday,910,,1035,WN,,,SFO,337,True,National Air System,,,,,
January,Sunday,1325,,1445,WN,,,MDW,405,True,Carrier,,,,,
January,Sunday,825,,950,WN,,,MCI,405,True,Carrier,,,,,
January,Sunday,1345,,1510,WN,,,MCI,405,True,Carrier,,,,,
January,Sunday,905,,1035,WN,,,LAX,337,True,National Air System,,,,,
January,Monday,1140,,1250,WN,,,OAK,325,True,Weather,,,,,
January,Monday,2040,,2240,WN,,,PHX,256,True,Carrier,,,,,
January,Monday,800,,915,WN,,,OAK,337,True,Weather,,,,,
January,Monday,1100,,1215,WN,,,OAK,337,True,Weather,,,,,
January,Monday,1135,,1240,WN,,,SJC,308,True,Carrier,,,,,
January,Monday,1015,,1120,WN,,,BUR,325,True,Weather,,,,,
January,Monday,900,,1020,WN,,,LAX,337,True,Weather,,,,,
January,Monday,1740,,1905,WN,,,SAN,446,True,Carrier,,,,,
January,Monday,945,,1105,WN,,,SNA,371,True,Weather,,,,,
January,Monday,715,,1000,WN,,,SLC,630,True,Weather,,,,,
January,Monday,2020,,2020,WN,,,LAS,256,True,Carrier,,,,,
January,Monday,615,,755,WN,,,SLC,507,True,Weather,,,,,
January,Monday,1925,,2035,WN,,,LAS,258,True,Carrier,,,,,
January,Monday,1325,,1435,WN,,,LAX,308,True,Carrier,,,,,
January,Monday,905,,1010,WN,,,PDX,630,True,Weather,,,,,
January,Monday,820,,1000,WN,,,PHX,507,True,Weather,,,,,
January,Tuesday,730,,905,WN,,,OAK,889,True,Carrier,,,,,
January,Tuesday,1900,,2150,WN,,,PHX,1448,True,Carrier,,,,,
January,Tuesday,1330,,1430,WN,,,HOU,239,True,Carrier,,,,,
January,Tuesday,1530,,1630,WN,,,HOU,239,True,Carrier,,,,,
January,Tuesday,1055,,1205,WN,,,MAF,319,True,Carrier,,,,,
January,Tuesday,1035,,1135,WN,,,SAT,248,True,Carrier,,,,,
January,Tuesday,1330,,1425,WN,,,DAL,239,True,Carrier,,,,,
January,Tuesday,2000,,2055,WN,,,DAL,239,True,Carrier,,,,,
January,Tuesday,1025,,1135,WN,,,LAX,236,True,Carrier,,,,,
January,Tuesday,1325,,1430,WN,,,LAX,236,True,Carrier,,,,,
January,Tuesday,2040,,2240,WN,,,PHX,256,True,Carrier,,,,,
January,Tuesday,1715,,1930,WN,,,PHX,256,True,Carrier,,,,,
January,Tuesday,1500,,1605,WN,,,LAS,236,True,Carrier,,,,,
January,Tuesday,1225,,1330,WN,,,LAS,236,True,Carrier,,,,,
January,Tuesday,1200,,1315,WN,,,OAK,337,True,Carrier,,,,,
January,Tuesday,1105,,1230,WN,,,SFO,337,True,Carrier,,,,,
January,Tuesday,915,,1015,WN,,,DAL,319,True,Carrier,,,,,
January,Tuesday,700,,945,WN,,,RDU,632,True,Carrier,,,,,
January,Tuesday,1700,,1815,WN,,,LAX,337,True,National Air System,,,,,
January,Tuesday,930,,1110,WN,,,PDX,543,True,Carrier,,,,,
January,Tuesday,2055,,2220,WN,,,SAN,446,True,Carrier,,,,,
January,Tuesday,705,,830,WN,,,SAN,446,True,Carrier,,,,,
January,Tuesday,1815,,1940,WN,,,SAN,446,True,Carrier,,,,,
January,Tuesday,1955,,2205,WN,,,PHX,325,True,Carrier,,,,,
January,Tuesday,1340,,1450,WN,,,SJC,333,True,Carrier,,,,,
January,Tuesday,1035,,1405,WN,,,PHX,1009,True,Carrier,,,,,
January,Tuesday,1645,,1800,WN,,,PIT,267,True,Carrier,,,,,
January,Tuesday,1835,,2000,WN,,,PIT,267,True,National Air System,,,,,
January,Tuesday,1650,,2100,WN,,,BNA,1448,True,Carrier,,,,,
January,Tuesday,2020,,2020,WN,,,LAS,256,True,Carrier,,,,,
January,Tuesday,1630,,1635,WN,,,LAS,256,True,Carrier,,,,,
January,Tuesday,1040,,1105,WN,,,LAX,370,True,Carrier,,,,,
January,Tuesday,1925,,1935,WN,,,ONT,325,True,Carrier,,,,,
January,Tuesday,2020,,2135,WN,,,PHL,267,True,National Air System,,,,,
January,Tuesday,1500,,1620,WN,,,PHL,238,True,Carrier,,,,,
January,Tuesday,1010,,1115,WN,,,MDW,632,True,Carrier,,,,,
January,Tuesday,855,,1025,WN,,,OAK,446,True,Carrier,,,,,
January,Tuesday,1810,,1945,WN,,,OAK,446,True,Carrier,,,,,
January,Tuesday,1620,,1750,WN,,,OAK,446,True,Carrier,,,,,
January,Tuesday,1505,,1635,WN,,,OAK,446,True,National Air System,,,,,
January,Tuesday,1155,,1250,WN,,,DAL,248,True,Carrier,,,,,
January,Tuesday,1255,,1425,WN,,,LAX,337,True,Carrier,,,,,
January,Tuesday,1210,,1320,WN,,,ONT,333,True,Carrier,,,,,
January,Wednesday,940,,1100,WN,,,PHX,328,True,Carrier,,,,,
January,Wednesday,1225,,1330,WN,,,BUF,281,True,Carrier,,,,,
January,Wednesday,2040,,2055,WN,,,MDW,307,True,Carrier,,,,,
January,Wednesday,1410,,1515,WN,,,LAX,236,True,Carrier,,,,,
January,Wednesday,1745,,2315,WN,,,MDW,1521,True,Carrier,,,,,
January,Wednesday,2110,,2240,WN,,,OAK,407,True,Carrier,,,,,
January,Wednesday,1940,,2145,WN,,,PHX,256,True,Carrier,,,,,
January,Wednesday,1230,,1400,WN,,,SFO,414,True,National Air System,,,,,
January,Wednesday,1540,,1645,WN,,,LAS,236,True,Carrier,,,,,
January,Wednesday,1025,,1620,WN,,,MDW,1750,True,Carrier,,,,,
January,Wednesday,1015,,1230,WN,,,PHX,370,True,Carrier,,,,,
January,Wednesday,910,,1035,WN,,,SFO,337,True,National Air System,,,,,
January,Wednesday,725,,830,WN,,,SJC,308,True,Carrier,,,,,
January,Wednesday,2120,,2315,WN,,,LAS,1521,True,Carrier,,,,,
January,Wednesday,830,,945,WN,,,LAX,337,True,Carrier,,,,,
January,Wednesday,2055,,2220,WN,,,SAN,446,True,Carrier,,,,,
January,Wednesday,705,,830,WN,,,SAN,446,True,Carrier,,,,,
January,Wednesday,1815,,1940,WN,,,SAN,446,True,Carrier,,,,,
January,Wednesday,1020,,1230,WN,,,PHX,325,True,Carrier,,,,,
January,Wednesday,1220,,1325,WN,,,ABQ,328,True,Carrier,,,,,
January,Wednesday,2020,,2020,WN,,,LAS,256,True,Carrier,,,,,
January,Wednesday,1040,,1105,WN,,,LAX,370,True,Carrier,,,,,
January,Wednesday,645,,705,WN,,,LAX,370,True,Carrier,,,,,
January,Wednesday,1330,,1335,WN,,,SAN,304,True,Carrier,,,,,
January,Wednesday,730,,835,WN,,,SJC,621,True,Carrier,,,,,
January,Wednesday,2005,,2115,WN,,,LAS,258,True,Carrier,,,,,
January,Wednesday,855,,1025,WN,,,OAK,446,True,Carrier,,,,,
January,Wednesday,2000,,2130,WN,,,OAK,446,True,Carrier,,,,,
January,Wednesday,1225,,1435,WN,,,PHX,304,True,Carrier,,,,,
January,Wednesday,1120,,1250,WN,,,SFO,447,True,National Air System,,,,,
January,Wednesday,1425,,1550,WN,,,LAS,414,True,National Air System,,,,,
January,Wednesday,1100,,1230,WN,,,LAX,337,True,National Air System,,,,,
January,Wednesday,1035,,1200,WN,,,SAN,447,True,National Air System,,,,,
January,Wednesday,855,,1005,WN,,,ONT,333,True,Carrier,,,,,
January,Wednesday,850,,1135,WN,,,PHX,621,True,Carrier,,,,,
January,Wednesday,640,,850,WN,,,BWI,842,True,Carrier,,,,,
January,Thursday,615,,850,WN,,,DAL,580,True,Carrier,,,,,
January,Thursday,2025,,2135,WN,,,OAK,325,True,Carrier,,,,,
January,Thursday,1210,,1320,WN,,,OAK,325,True,Carrier,,,,,
January,Thursday,715,,805,WN,,,ABQ,580,True,Carrier,,,,,
January,Thursday,925,,1025,WN,,,SAT,248,True,Carrier,,,,,
January,Thursday,1220,,1320,WN,,,HRL,276,True,Weather,,,,,
January,Thursday,1420,,1520,WN,,,HRL,276,True,Weather,,,,,
January,Thursday,1925,,2025,WN,,,HRL,276,True,Weather,,,,,
January,Thursday,1425,,1525,WN,,,AUS,273,True,Weather,,,,,
January,Thursday,1340,,1440,WN,,,HOU,276,True,Weather,,,,,
January,Thursday,1540,,1640,WN,,,HOU,276,True,Weather,,,,,
January,Thursday,2045,,2140,WN,,,HOU,276,True,Weather,,,,,
January,Thursday,2005,,2055,WN,,,SAT,233,True,Weather,,,,,
January,Thursday,1410,,1515,WN,,,LAX,236,True,Carrier,,,,,
January,Thursday,1125,,1235,WN,,,LAX,236,True,National Air System,,,,,
January,Thursday,1105,,1235,WN,,,OAK,407,True,National Air System,,,,,
January,Thursday,2115,,2315,WN,,,PHX,256,True,Carrier,,,,,
January,Thursday,1955,,2115,WN,,,SJC,386,True,Carrier,,,,,
January,Thursday,955,,1100,WN,,,LAS,236,True,National Air System,,,,,
